timestamp,value,orig,bdm0,bdm1,median,linapprox,FAR
1397541600,21248,0,0,0,0,0,0
1397542500,21022,0,0,0,0,0,0
1397543400,22286,0,0,0,0,0,0
1397544300,21784,0,0,0,0,0,0
1397545200,21750,0,0,0,0,0,0
1397546100,22301,0,0,0,0,0,0
1397547000,21858,0,0,0,0,0,0
1397547900,22500,0,0,0,0,0,0
1397548800,21877,0,0,0,0,0,0
1397549700,22540,0,0,0,0,0,0
1397550600,22467,0,0,0,0,0,0
1397551500,22843,0,0,0,0,0,0
1397552400,22558,0,0,0,0,0,0
1397553300,23388,0,0,0,0,0,0
1397554200,23174,0,0,0,0,0,0
1397555100,23791,0,0,0,0,0,0
1397556000,23292,0,0,0,0,0,0
1397556900,23632,0,0,0,0,0,0
1397557800,24421,0,0,0,0,0,0
1397558700,24222,0,0,0,0,0,0
1397559600,23918,0,0,0,0,0,0
1397560500,23747,0,0,0,0,0,0
1397561400,23530,0,0,0,0,0,0
1397562300,23240,0,0,0,0,0,0
1397563200,22834,0,0,0,0,0,0
1397564100,22448,0,0,0,0,0,0
1397565000,20985,0,0,0,0,0,0
1397565900,19755,0,0,0,0,0,0
1397566800,19449,0,0,0,0,0,0
1397567700,18951,0,0,0,0,0,0
1397568600,17881,0,0,0,0,0,0
1397569500,17477,0,0,0,0,0,0
1397570400,16027,0,0,0,0,0,0
1397571300,16084,0,0,0,0,0,0
1397572200,14816,0,0,0,0,0,0
1397573100,14482,0,0,0,0,0,0
1397574000,13974,0,0,0,0,0,0
1397574900,13614,0,0,0,0,0,0
1397575800,13224,0,0,0,0,0,0
1397576700,13133,0,0,0,0,0,0
1397577600,12770,0,0,0,0,0,0
1397578500,12181,0,0,0,0,0,0
1397579400,12391,0,0,0,0,0,0
1397580300,12290,0,0,0,0,0,0
1397581200,12259,0,0,0,0,0,0
1397582100,11897,0,0,0,0,0,0
1397583000,12186,0,0,0,0,0,0
1397583900,11968,0,0,0,0,0,0
1397584800,11690,0,0,0,0,0,0
1397585700,11753,0,0,0,0,0,0
1397586600,11928,0,0,0,0,0,0
1397587500,12454,0,0,0,0,0,0
1397588400,12844,0,0,0,0,0,0
1397589300,13365,0,0,0,0,0,0
1397590200,13965,0,0,0,0,0,0
1397591100,14735,0,0,0,0,0,0
1397592000,15111,0,0,0,0,0,0
1397592900,16413,0,0,0,0,0,0
1397593800,17519,0,0,0,0,0,0
1397594700,18644,0,0,0,0,0,0
1397595600,19206,0,0,0,0,0,0
1397596500,18987,0,0,0,0,0,0
1397597400,20079,0,0,0,0,0,0
1397598300,19696,0,0,0,0,0,0
1397599200,19974,0,0,0,0,0,0
1397600100,20445,0,0,0,0,0,0
1397601000,19685,0,0,0,0,0,0
1397601900,19820,0,0,0,0,0,0
1397602800,19341,0,0,0,0,0,0
1397603700,19415,0,0,0,0,0,0
1397604600,19319,0,0,0,0,0,0
1397605500,19478,0,0,0,0,0,0
1397606400,19410,0,0,0,0,0,0
1397607300,19920,0,0,0,0,0,0
1397608200,20129,0,0,0,0,0,0
1397609100,19666,0,0,0,0,0,0
1397610000,19439,0,0,0,0,0,0
1397610900,20088,0,0,0,0,0,0
1397611800,18942,0,0,0,0,0,0
1397612700,19686,0,0,0,0,0,0
1397613600,20392,0,0,0,0,0,0
1397614500,21145,0,0,0,0,0,0
1397615400,20912,0,0,0,0,0,0
1397616300,21213,0,0,0,0,0,0
1397617200,20942,0,0,0,0,0,0
1397618100,21386,0,0,0,0,0,0
1397619000,20153,0,0,0,0,0,0
1397619900,21082,0,0,0,0,0,0
1397620800,20490,0,0,0,0,0,0
1397621700,20459,0,0,0,0,0,0
1397622600,20630,0,0,0,0,0,0
1397623500,21089,0,0,0,0,0,0
1397624400,20956,0,0,0,0,0,0
1397625300,20980,0,0,0,0,0,0
1397626200,20632,0,0,0,0,0,0
1397627100,21074,0,0,0,0,0,0
1397628000,21164,0,0,0,0,0,0
1397628900,21252,0,0,0,0,0,0
1397629800,20978,0,0,0,0,0,0
1397630700,21429,0,0,0,0,0,0
1397631600,21007,0,0,0,0,0,0
1397632500,21964,0,0,0,0,0,0
1397633400,22138,0,0,0,0,0,0
1397634300,22150,0,0,0,0,0,0
1397635200,22087,0,0,0,0,0,0
1397636100,22161,0,0,0,0,0,0
1397637000,22553,0,0,0,0,0,0
1397637900,23224,0,0,0,0,0,0
1397638800,23270,0,0,0,0,0,0
1397639700,23012,0,0,0,0,0,0
1397640600,23263,0,0,0,0,0,0
1397641500,23631,0,0,0,0,0,0
1397642400,23744,0,0,0,0,0,0
1397643300,24027,0,0,0,0,0,0
1397644200,23725,0,0,0,0,0,0
1397645100,23605,0,0,0,0,0,0
1397646000,23772,0,0,0,0,0,0
1397646900,23396,0,0,0,0,0,0
1397647800,23656,0,0,0,0,0,0
1397648700,23054,0,0,0,0,0,0
1397649600,22931,0,0,0,0,0,0
1397650500,22399,0,0,0,0,0,0
1397651400,20766,0,0,0,0,0,0
1397652300,20312,0,0,0,0,0,0
1397653200,19363,0,0,0,0,0,0
1397654100,19089,0,0,0,0,0,0
1397655000,17960,0,0,0,0,0,0
1397655900,17260,0,0,0,0,0,0
1397656800,16098,0,0,0,0,0,0
1397657700,16021,0,0,0,0,0,0
1397658600,15273,0,0,0,0,0,0
1397659500,14528,0,0,0,0,0,0
1397660400,14035,0,0,0,0,0,0
1397661300,13500,0,0,0,0,0,0
1397662200,13272,0,0,0,0,0,0
1397663100,13279,0,0,0,0,0,0
1397664000,12770,0,0,0,0,0,0
1397664900,12365,0,0,0,0,0,0
1397665800,12608,0,0,0,0,0,0
1397666700,12293,0,0,0,0,0,0
1397667600,12028,0,0,0,0,0,0
1397668500,11984,0,0,0,0,0,0
1397669400,12193,0,0,0,0,0,0
1397670300,12022,0,0,0,0,0,0
1397671200,11839,0,0,0,0,0,0
1397672100,12161,0,0,0,0,0,0
1397673000,12141,0,0,0,0,0,0
1397673900,12304,0,0,0,0,0,0
1397674800,12862,0,0,0,0,0,0
1397675700,12996,0,0,0,0,0,0
1397676600,13816,0,0,0,0,0,0
1397677500,14214,0,0,0,0,0,0
1397678400,15267,0,0,0,0,0,0
1397679300,16344,0,0,0,0,0,0
1397680200,16820,0,0,0,0,0,0
1397681100,18288,0,0,0,0,0,0
1397682000,18351,0,0,0,0,0,0
1397682900,18728,0,0,0,0,0,0
1397683800,18856,0,0,0,0,0,0
1397684700,19180,0,0,0,0,0,0
1397685600,19625,0,0,0,0,0,0
1397686500,19288,0,0,0,0,0,0
1397687400,19198,0,0,0,0,0,0
1397688300,19676,0,0,0,0,0,0
1397689200,19269,0,0,0,0,0,0
1397690100,19510,0,0,0,0,0,0
1397691000,19439,0,0,0,0,0,0
1397691900,19673,0,0,0,0,0,0
1397692800,19687,0,0,0,0,0,0
1397693700,19033,0,0,0,0,0,0
1397694600,19537,0,0,0,0,0,0
1397695500,19452,0,0,0,0,0,0
1397696400,18429,0,0,0,0,0,0
1397697300,18931,0,0,0,0,0,0
1397698200,19213,0,0,0,0,0,0
1397699100,19341,0,0,0,0,0,0
1397700000,19391,0,0,0,0,0,0
1397700900,19378,0,0,0,0,0,0
1397701800,20114,0,0,0,0,0,0
1397702700,20301,0,0,0,0,0,0
1397703600,20504,0,0,0,0,0,0
1397704500,19809,0,0,0,0,0,0
1397705400,19927,0,0,0,0,0,0
1397706300,20591,0,0,0,0,0,0
1397707200,20031,0,0,0,0,0,0
1397708100,20673,0,0,0,0,0,0
1397709000,19912,0,0,0,0,0,0
1397709900,20434,0,0,0,0,0,0
1397710800,20393,0,0,0,0,0,0
1397711700,21353,0,0,0,0,0,0
1397712600,20988,0,0,0,0,0,0
1397713500,20744,0,0,0,0,0,0
1397714400,20926,0,0,0,0,0,0
1397715300,21231,0,0,0,0,0,0
1397716200,21480,0,0,0,0,0,0
1397717100,21292,0,0,0,0,0,0
1397718000,21389,0,0,0,0,0,0
1397718900,21925,0,0,0,0,0,0
1397719800,22098,0,0,0,0,0,0
1397720700,21789,0,0,0,0,0,0
1397721600,21397,0,0,0,0,0,0
1397722500,21864,0,0,0,0,0,0
1397723400,22072,0,0,0,0,0,0
1397724300,21975,0,0,0,0,0,0
1397725200,21685,0,0,0,0,0,0
1397726100,21772,0,0,0,0,0,0
1397727000,21578,0,0,0,0,0,0
1397727900,22409,0,0,0,0,0,0
1397728800,22707,0,0,0,0,0,0
1397729700,22601,0,0,0,0,0,0
1397730600,22803,0,0,0,0,0,0
1397731500,23047,0,0,0,0,0,0
1397732400,22605,0,0,0,0,0,0
1397733300,22895,0,0,0,0,0,0
1397734200,22591,0,0,0,0,0,0
1397735100,22887,0,0,0,0,0,0
1397736000,21906,0,0,0,0,0,0
1397736900,21675,0,0,0,0,0,0
1397737800,21232,0,0,0,0,0,0
1397738700,20928,0,0,0,0,0,0
1397739600,20302,0,0,0,0,0,0
1397740500,19117,0,0,0,0,0,0
1397741400,18866,0,0,0,0,0,0
1397742300,18060,0,0,0,0,0,0
1397743200,17176,0,0,0,0,0,0
1397744100,16044,0,0,0,0,0,0
1397745000,15962,0,0,0,0,0,0
1397745900,15409,0,0,0,0,0,0
1397746800,14651,0,0,0,0,0,0
1397747700,14272,0,0,0,0,0,0
1397748600,13882,0,0,0,0,0,0
1397749500,13435,0,0,0,0,0,0
1397750400,13178,0,0,0,0,0,0
1397751300,13143,0,0,0,0,0,0
1397752200,12405,0,0,0,0,0,0
1397753100,12291,0,0,0,0,0,0
1397754000,12442,0,0,0,0,0,0
1397754900,12102,0,0,0,0,0,0
1397755800,11799,0,0,0,0,0,0
1397756700,11989,0,0,0,0,0,0
1397757600,12068,0,0,0,0,0,0
1397758500,11859,0,0,0,0,0,0
1397759400,12027,0,0,0,0,0,0
1397760300,11782,0,0,0,0,0,0
1397761200,11675,0,0,0,0,0,0
1397762100,12191,0,0,0,0,0,0
1397763000,12425,0,0,0,0,0,0
1397763900,13081,0,0,0,0,0,0
1397764800,13853,0,0,0,0,0,0
1397765700,14386,0,0,0,0,0,0
1397766600,15014,0,0,0,0,0,0
1397767500,16058,0,0,0,0,0,0
1397768400,16680,0,0,0,0,0,0
1397769300,18073,0,0,0,0,0,0
1397770200,18597,0,0,0,0,0,0
1397771100,18773,0,0,0,0,0,0
1397772000,19069,0,0,0,0,0,0
1397772900,19545,0,0,0,0,0,0
1397773800,19317,0,0,0,0,0,0
1397774700,20248,0,0,0,0,0,0
1397775600,20464,0,0,0,0,0,0
1397776500,19913,0,0,0,0,0,0
1397777400,20517,0,0,0,0,0,0
1397778300,19919,0,0,0,0,0,0
1397779200,20595,0,0,0,0,0,0
1397780100,19651,0,0,0,0,0,0
1397781000,19346,0,0,0,0,0,0
1397781900,19943,0,0,0,0,0,0
1397782800,20590,0,0,0,0,0,0
1397783700,20055,0,0,0,0,0,0
1397784600,19376,0,0,0,0,0,0
1397785500,20431,0,0,0,0,0,0
1397786400,20005,0,0,0,0,0,0
1397787300,20035,0,0,0,0,0,0
1397788200,19302,0,0,0,0,0,0
1397789100,19363,0,0,0,0,0,0
1397790000,19276,0,0,0,0,0,0
1397790900,19749,0,0,0,0,0,0
1397791800,19188,0,0,0,0,0,0
1397792700,19679,0,0,0,0,0,0
1397793600,19858,0,0,0,0,0,0
1397794500,20509,0,0,0,0,0,0
1397795400,19542,0,0,0,0,0,0
1397796300,19927,0,0,0,0,0,0
1397797200,20202,0,0,0,0,0,0
1397798100,20125,0,0,0,0,0,0
1397799000,19912,0,0,0,0,0,0
1397799900,20219,0,0,0,0,0,0
1397800800,20000,0,0,0,0,0,0
1397801700,20104,0,0,0,0,0,0
1397802600,20966,0,0,0,0,0,0
1397803500,21237,0,0,0,0,0,0
1397804400,21046,0,0,0,0,0,0
1397805300,20727,0,0,0,0,0,0
1397806200,20837,0,0,0,1,0,0
1397807100,20813,0,0,0,1,0,0
1397808000,20320,0,0,0,1,0,0
1397808900,0,1,1,1,1,0,0
1397809800,0,1,1,0,1,1,0
1397810700,0,1,1,0,0,0,0
1397811600,0,1,1,0,0,0,0
1397812500,0,1,1,0,0,0,0
