timestamp,value,label,bdm0,bdm1,median,linapprox,FAR,,,,,,,,,,,,,
1397668500,40367,0,0,0,0,0,0,,,,,,,,,,,,,
1397669400,40653.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397670300,40551.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397671200,40704,0,0,0,0,0,0,,,,,,,,,,,,,
1397672100,40818.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397673000,41485.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397673900,41780.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397674800,42560.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397675700,43427.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397676600,44153,0,0,0,0,0,0,,,,,,,,,,,,,
1397677500,45227.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397678400,46496.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397679300,47467.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397680200,48141.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397681100,49077.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397682000,49431.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397682900,49856,0,0,0,0,0,0,,,,,,,,,,,,,
1397683800,49710,0,0,0,0,0,0,,,,,,,,,,,,,
1397684700,49740.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397685600,49900,0,0,0,0,0,0,,,,,,,,,,,,,
1397686500,50107,0,0,0,0,0,0,,,,,,,,,,,,,
1397687400,49961,0,0,0,0,0,0,,,,,,,,,,,,,
1397688300,49985,0,0,0,0,0,0,,,,,,,,,,,,,
1397689200,49721.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397690100,50502.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397691000,50641.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397691900,50696.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397692800,51351.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397693700,50849.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397694600,50419.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397695500,49957.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397696400,50826,0,0,0,0,0,0,,,,,,,,,,,,,
1397697300,50964.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397698200,50238,0,0,0,0,0,0,,,,,,,,,,,,,
1397699100,51369.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397700000,51400,0,0,0,0,0,0,,,,,,,,,,,,,
1397700900,52432,0,0,0,0,0,0,,,,,,,,,,,,,
1397701800,52326,0,0,0,0,0,0,,,,,,,,,,,,,
1397702700,51958.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397703600,52112,0,0,0,0,0,0,,,,,,,,,,,,,
1397704500,52580.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397705400,52558,0,0,0,0,0,0,,,,,,,,,,,,,
1397706300,51861.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397707200,51724.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397708100,51854.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397709000,52376,0,0,0,0,0,0,,,,,,,,,,,,,
1397709900,52732,0,0,0,0,0,0,,,,,,,,,,,,,
1397710800,52833.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397711700,52864,0,0,0,0,0,0,,,,,,,,,,,,,
1397712600,53712,0,0,0,0,0,0,,,,,,,,,,,,,
1397713500,53302,0,0,0,0,0,0,,,,,,,,,,,,,
1397714400,53111,0,0,0,0,0,0,,,,,,,,,,,,,
1397715300,53772,0,0,0,0,0,0,,,,,,,,,,,,,
1397716200,54015,0,0,0,0,0,0,,,,,,,,,,,,,
1397717100,54012,0,0,0,0,0,0,,,,,,,,,,,,,
1397718000,53453.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397718900,53898,0,0,0,0,0,0,,,,,,,,,,,,,
1397719800,54627.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397720700,54360,0,0,0,0,0,0,,,,,,,,,,,,,
1397721600,53799,0,0,0,0,0,0,,,,,,,,,,,,,
1397722500,54274,0,0,0,0,0,0,,,,,,,,,,,,,
1397723400,54804.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397724300,55588,0,0,0,0,0,0,,,,,,,,,,,,,
1397725200,53555.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397726100,54876,0,0,0,0,0,0,,,,,,,,,,,,,
1397727000,54881.5,0,0,0,0,0,1,,,,,,,,,,,,,
1397727900,55110,0,0,0,0,0,0,,,,,,,,,,,,,
1397728800,55257.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397729700,56339,0,0,0,0,0,0,,,,,,,,,,,,,
1397730600,56514,0,0,0,0,0,0,,,,,,,,,,,,,
1397731500,56576.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397732400,55936,0,0,0,0,0,0,,,,,,,,,,,,,
1397733300,56342,0,0,0,0,0,0,,,,,,,,,,,,,
1397734200,55437.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397735100,54352,0,0,0,0,0,0,,,,,,,,,,,,,
1397736000,53204.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397736900,52242.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397737800,50687.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397738700,49487,0,0,0,0,0,0,,,,,,,,,,,,,
1397739600,48454.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397740500,47858,0,0,0,0,0,0,,,,,,,,,,,,,
1397741400,46830.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397742300,46196,0,0,0,0,0,0,,,,,,,,,,,,,
1397743200,45000,0,0,0,0,0,0,,,,,,,,,,,,,
1397744100,43856.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397745000,43454.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397745900,42996.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397746800,42303.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397747700,41387.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397748600,41145.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397749500,41107.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397750400,40914.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397751300,41333.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397752200,40442,0,0,0,0,0,0,,,,,,,,,,,,,
1397753100,39965.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397754000,40326,0,0,0,0,0,0,,,,,,,,,,,,,
1397754900,40619.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397755800,41447.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397756700,41318,0,0,0,0,0,0,,,,,,,,,,,,,
1397757600,41077.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397758500,41000,0,0,0,0,0,0,,,,,,,,,,,,,
1397759400,41561,0,0,0,0,0,0,,,,,,,,,,,,,
1397760300,42151.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397761200,42569,0,0,0,0,0,0,,,,,,,,,,,,,
1397762100,43001.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397763000,43762,0,0,0,0,0,0,,,,,,,,,,,,,
1397763900,44797,0,0,0,0,0,0,,,,,,,,,,,,,
1397764800,45845.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397765700,46700.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397766600,47666.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397767500,48563,0,0,0,0,0,0,,,,,,,,,,,,,
1397768400,48785.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397769300,49595.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397770200,49294,0,0,0,0,0,0,,,,,,,,,,,,,
1397771100,49387.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397772000,50465,0,0,0,0,0,0,,,,,,,,,,,,,
1397772900,49729.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397773800,48997.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397774700,49969.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397775600,50098.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397776500,50289,0,0,0,0,0,0,,,,,,,,,,,,,
1397777400,50113.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397778300,50277.5,0,0,0,0,0,0,,,,,,,,,,,,,
1397779200,49848,0,0,0,0,0,0,,,,,,,,,,,,,
1397780100,49950.5,0,0,0,1,0,0,,,,,,,,,,,,,
1397781000,49036.5,1,0,0,1,0,0,,,,,,,,,,,,,
1397781900,34610.5,1,1,1,1,0,0,,,,,,,,,,,,,
1397782800,34001.5,1,1,0,1,1,0,,,,,,,,,,,,,
1397783700,34680,1,1,0,0,0,0,,,,,,,,,,,,,
1397784600,34953.5,1,1,0,0,0,0,,,,,,,,,,,,,
1397785500,34942.5,1,1,0,0,0,0,,,,,,,,,,,,,
1397786400,35464,1,0,0,0,0,0,,,,,,,,,,,,,
1397787300,35597,1,0,0,0,0,0,,,,,,,,,,,,,
1397788200,35574,1,0,0,0,0,0,,,,,,,,,,,,,
1397789100,35437,1,0,0,0,0,0,,,,,,,,,,,,,
1397790000,35374,1,0,0,0,0,0,,,,,,,,,,,,,
1397790900,35675.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397791800,35825.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397792700,36006,1,0,0,0,0,0,,,,,,,,,,,,,
1397793600,35050.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397794500,36143,1,0,0,0,0,0,,,,,,,,,,,,,
1397795400,36374.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397796300,36711,1,0,0,0,0,0,,,,,,,,,,,,,
1397797200,36231.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397798100,37163,1,0,0,0,0,0,,,,,,,,,,,,,
1397799000,37275.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397799900,37292,1,0,0,0,0,0,,,,,,,,,,,,,
1397800800,37214.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397801700,37432,1,0,0,0,0,0,,,,,,,,,,,,,
1397802600,37820,1,0,0,0,0,0,,,,,,,,,,,,,
1397803500,37907,1,0,0,0,0,0,,,,,,,,,,,,,
1397804400,37539,1,0,0,0,0,0,,,,,,,,,,,,,
1397805300,38057.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397806200,37568,1,0,0,0,0,0,,,,,,,,,,,,,
1397807100,38115.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397808000,37110,1,0,0,0,0,0,,,,,,,,,,,,,
1397808900,37757.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397809800,38045.5,1,0,0,0,0,0,,,,,,,,,,,,,
1397810700,38000,1,0,0,0,0,0,,,,,,,,,,,,,
1397811600,38367,1,0,0,0,0,0,,,,,,,,,,,,,
1397812500,38954,1,0,0,0,0,0,,,,,,,,,,,,,
